,ID,Timestamp,Message Length,Punctuation Count,Has Attachments
4104,434890159096332298,2018-04-15 01:38:13.797000+00:00,5,1,0
4105,434889385872195615,2018-04-15 01:35:09.446000+00:00,5,1,0
4106,434889331199705098,2018-04-15 01:34:56.411000+00:00,49,4,0
4107,434888691052183552,2018-04-15 01:32:23.788000+00:00,49,4,0
4108,434888673658535966,2018-04-15 01:32:19.641000+00:00,5,1,0
4109,434888270258634753,2018-04-15 01:30:43.463000+00:00,5,1,0
4110,434628522208919552,2018-04-14 08:18:34.702000+00:00,13,0,0
4111,434628499219808256,2018-04-14 08:18:29.221000+00:00,4,0,0
4112,434615068693364737,2018-04-14 07:25:07.134000+00:00,34,2,0
4113,434614752078200835,2018-04-14 07:23:51.647000+00:00,34,2,0
4114,434612355624730635,2018-04-14 07:14:20.288000+00:00,4,0,0
4115,434612303334342656,2018-04-14 07:14:07.821000+00:00,3,0,1
4116,434611881009872906,2018-04-14 07:12:27.131000+00:00,7,0,0
4117,434611866321551390,2018-04-14 07:12:23.629000+00:00,14,0,0
4118,434611813825511428,2018-04-14 07:12:11.113000+00:00,3,0,1
4119,434599830598451201,2018-04-14 06:24:34.089000+00:00,17,0,0
4120,434599761891426315,2018-04-14 06:24:17.708000+00:00,3,0,1
4121,434573789850763274,2018-04-14 04:41:05.491000+00:00,39,3,0
4122,434558969911181312,2018-04-14 03:42:12.142000+00:00,17,0,0
4123,434558954681532416,2018-04-14 03:42:08.511000+00:00,4,0,0
4124,434340535386505217,2018-04-13 13:14:13.293000+00:00,3,0,1
4125,434223367650803723,2018-04-13 05:28:38.328000+00:00,3,0,1
4126,434223324655124481,2018-04-13 05:28:28.077000+00:00,10,0,0
4127,434207677627891722,2018-04-13 04:26:17.535000+00:00,6,0,0
4128,434207670925262850,2018-04-13 04:26:15.937000+00:00,3,0,0
4129,434207661312180224,2018-04-13 04:26:13.645000+00:00,3,0,0
4130,434139717806587904,2018-04-12 23:56:14.651000+00:00,16,1,0
4131,434139686055968768,2018-04-12 23:56:07.081000+00:00,3,0,1
4132,433889532316745729,2018-04-12 07:22:05.782000+00:00,4,0,0
4133,433889510292455426,2018-04-12 07:22:00.531000+00:00,20,0,0
4134,433870029361250316,2018-04-12 06:04:35.915000+00:00,37,0,0
4135,433869973761294356,2018-04-12 06:04:22.659000+00:00,16,0,0
4136,433864409367183361,2018-04-12 05:42:16.004000+00:00,22,0,0
4137,433415111110033418,2018-04-10 23:56:54.952000+00:00,3,0,0
4138,433132115165446144,2018-04-10 05:12:23.461000+00:00,13,0,0
4139,433077104167616533,2018-04-10 01:33:47.817000+00:00,4,0,0
4140,433038062667431947,2018-04-09 22:58:39.598000+00:00,31,0,0
4141,433037990516883477,2018-04-09 22:58:22.396000+00:00,18,0,0
4142,432994876284731419,2018-04-09 20:07:03.162000+00:00,12,0,0
4143,432979697442488321,2018-04-09 19:06:44.244000+00:00,3,0,0
4144,432935902822662164,2018-04-09 16:12:42.793000+00:00,15,0,0
4145,432935838360272897,2018-04-09 16:12:27.424000+00:00,3,0,0
4146,432935831628677121,2018-04-09 16:12:25.819000+00:00,4,0,0
4147,432935826373083146,2018-04-09 16:12:24.566000+00:00,1,0,0
4148,432935824661676032,2018-04-09 16:12:24.158000+00:00,4,0,0
4149,432935813072945172,2018-04-09 16:12:21.395000+00:00,3,0,0
4150,432409001687252992,2018-04-08 05:18:59.773000+00:00,12,0,0
4151,432351351666769951,2018-04-08 01:29:54.937000+00:00,34,2,0
4152,432351348520910864,2018-04-08 01:29:54.187000+00:00,17,0,0
4153,432347107173728266,2018-04-08 01:13:02.971000+00:00,28,1,0
4154,432347100030697483,2018-04-08 01:13:01.268000+00:00,31,0,0
4155,432150740060864532,2018-04-07 12:12:45.403000+00:00,5,0,0
4156,432150725859082241,2018-04-07 12:12:42.017000+00:00,8,0,0
4157,432150708083490818,2018-04-07 12:12:37.779000+00:00,5,0,0
4158,432027052946751498,2018-04-07 04:01:16.097000+00:00,17,0,0
4159,432027023037300770,2018-04-07 04:01:08.966000+00:00,3,0,0
4160,432026993484103688,2018-04-07 04:01:01.920000+00:00,2,0,0
4161,432026989889585152,2018-04-07 04:01:01.063000+00:00,2,0,0
4162,432016652138315776,2018-04-07 03:19:56.351000+00:00,50,4,0
4163,432014462166237195,2018-04-07 03:11:14.221000+00:00,16,0,0
4164,432014442532962304,2018-04-07 03:11:09.540000+00:00,7,0,0
4165,432014226387632149,2018-04-07 03:10:18.007000+00:00,6,0,0
4166,432014212198432768,2018-04-07 03:10:14.624000+00:00,4,0,0
4167,432014167063658497,2018-04-07 03:10:03.863000+00:00,33,1,0
4168,432013899068473345,2018-04-07 03:08:59.968000+00:00,21,0,0
4169,432013827538812968,2018-04-07 03:08:42.914000+00:00,11,0,0
4170,432013807720595467,2018-04-07 03:08:38.189000+00:00,4,0,0
4171,432013759582699520,2018-04-07 03:08:26.712000+00:00,11,0,0
4172,432013747498778625,2018-04-07 03:08:23.831000+00:00,4,0,0
4173,432013682545786880,2018-04-07 03:08:08.345000+00:00,2,0,0
4174,432013595342143499,2018-04-07 03:07:47.554000+00:00,4,0,0
4175,432013481601138688,2018-04-07 03:07:20.436000+00:00,4,0,0
4176,432013473153548289,2018-04-07 03:07:18.422000+00:00,4,0,0
4177,432013417080029215,2018-04-07 03:07:05.053000+00:00,11,0,0
4178,432013400399282187,2018-04-07 03:07:01.076000+00:00,2,0,0
4179,432013394049237003,2018-04-07 03:06:59.562000+00:00,2,0,0
4180,432013391079538689,2018-04-07 03:06:58.854000+00:00,8,0,0
4181,432013355432149003,2018-04-07 03:06:50.355000+00:00,4,0,0
4182,432013351602749461,2018-04-07 03:06:49.442000+00:00,4,0,0
4183,432013317381292032,2018-04-07 03:06:41.283000+00:00,5,0,0
4184,432013307801632811,2018-04-07 03:06:38.999000+00:00,13,0,0
4185,432013294413283328,2018-04-07 03:06:35.807000+00:00,3,0,0
4186,432013265602871296,2018-04-07 03:06:28.938000+00:00,5,0,0
4187,432012928569573377,2018-04-07 03:05:08.583000+00:00,6,0,0
4188,432012805533728769,2018-04-07 03:04:39.249000+00:00,5,0,0
4189,432012794263765003,2018-04-07 03:04:36.562000+00:00,1,0,0
4190,432012789502967809,2018-04-07 03:04:35.427000+00:00,4,0,0
4191,432012298886971412,2018-04-07 03:02:38.455000+00:00,22,0,0
4192,432012237079838751,2018-04-07 03:02:23.719000+00:00,6,0,0
4193,432012167336689665,2018-04-07 03:02:07.091000+00:00,15,0,0
4194,432001767988002817,2018-04-07 02:20:47.693000+00:00,33,2,0
4195,431883195911241739,2018-04-06 18:29:37.907000+00:00,5,0,0
4196,431651165583966219,2018-04-06 03:07:37.566000+00:00,3,0,1
4197,431643075367010305,2018-04-06 02:35:28.708000+00:00,8,0,0
4198,431299575647698944,2018-04-05 03:50:31.993000+00:00,5,1,0
4199,431299441882824704,2018-04-05 03:50:00.101000+00:00,49,4,0
4200,431298948972412928,2018-04-05 03:48:02.582000+00:00,5,1,0
4201,431298801173659661,2018-04-05 03:47:27.344000+00:00,49,4,0
4202,431298194459197441,2018-04-05 03:45:02.692000+00:00,49,4,0
4203,431298013449814018,2018-04-05 03:44:19.536000+00:00,5,1,0
4204,431298002586566658,2018-04-05 03:44:16.946000+00:00,5,1,0
4205,431297873108271104,2018-04-05 03:43:46.076000+00:00,49,4,0
4206,431296120128274432,2018-04-05 03:36:48.133000+00:00,3,0,1
4207,431180067452747796,2018-04-04 19:55:39.019000+00:00,5,0,0
4208,431049106249613312,2018-04-04 11:15:15.435000+00:00,5,0,0
4209,431049097596633088,2018-04-04 11:15:13.372000+00:00,2,0,0
4210,431049092207214603,2018-04-04 11:15:12.087000+00:00,4,0,0
4211,431049086070947840,2018-04-04 11:15:10.624000+00:00,32,0,0
4212,430413482282713099,2018-04-02 17:09:30.872000+00:00,13,0,0
4213,430161785627082752,2018-04-02 00:29:21.713000+00:00,9,0,0
4214,430161761765687309,2018-04-02 00:29:16.024000+00:00,3,0,1
4215,430161715909623818,2018-04-02 00:29:05.091000+00:00,3,0,0
4216,430161710285062144,2018-04-02 00:29:03.750000+00:00,13,0,0
4217,430159637187264515,2018-04-02 00:20:49.485000+00:00,3,0,1
4218,429940447591530496,2018-04-01 09:49:50.613000+00:00,33,0,0
4219,429940319388172298,2018-04-01 09:49:20.047000+00:00,15,0,0
4220,429940143445508097,2018-04-01 09:48:38.099000+00:00,3,0,1
4221,429915805975838731,2018-04-01 08:11:55.594000+00:00,6,0,0
4222,429915479856119810,2018-04-01 08:10:37.841000+00:00,32,0,0
4223,429915405381926913,2018-04-01 08:10:20.085000+00:00,3,0,1
4224,429863084773867521,2018-04-01 04:42:25.880000+00:00,3,0,0
4225,429700615837319169,2018-03-31 17:56:50.267000+00:00,3,0,0
4226,429417391814868994,2018-03-30 23:11:24.398000+00:00,4,0,0
4227,429158026558046209,2018-03-30 06:00:46.902000+00:00,25,0,0
4228,429157989463752705,2018-03-30 06:00:38.058000+00:00,22,0,0
4229,429157955284500480,2018-03-30 06:00:29.909000+00:00,108,3,0
4230,429083497957687327,2018-03-30 01:04:37.899000+00:00,3,0,0
4231,429063422353604618,2018-03-29 23:44:51.502000+00:00,3,0,1
4232,428962910857854976,2018-03-29 17:05:27.694000+00:00,13,0,0
4233,428542205658005504,2018-03-28 13:13:43.758000+00:00,3,0,0
4234,428033149889413120,2018-03-27 03:30:55.405000+00:00,5,1,0
4235,427974336058621962,2018-03-26 23:37:13.095000+00:00,15,0,0
4236,427400410588905482,2018-03-25 09:36:38.600000+00:00,6,0,0
4237,427400402632310785,2018-03-25 09:36:36.703000+00:00,10,0,0
4238,427400379081293825,2018-03-25 09:36:31.088000+00:00,3,0,0
4239,427400373813116929,2018-03-25 09:36:29.832000+00:00,24,2,0
4240,427385983391236096,2018-03-25 08:39:18.888000+00:00,8,0,0
4241,427385956363141120,2018-03-25 08:39:12.444000+00:00,4,0,0
4242,426543900992339968,2018-03-23 00:53:10.799000+00:00,5,0,0
4243,426251883125014528,2018-03-22 05:32:48.314000+00:00,15,0,0
4244,426250327860183051,2018-03-22 05:26:37.510000+00:00,19,0,0
4245,426250297128517652,2018-03-22 05:26:30.183000+00:00,27,0,0
4246,426250214899187722,2018-03-22 05:26:10.578000+00:00,3,0,1
4247,425916416714080256,2018-03-21 07:19:46.889000+00:00,2,0,0
4248,425877681863786516,2018-03-21 04:45:51.781000+00:00,9,0,0
4249,425877558681403392,2018-03-21 04:45:22.412000+00:00,24,0,0
4250,425877528876679173,2018-03-21 04:45:15.306000+00:00,22,0,0
4251,425877504041943051,2018-03-21 04:45:09.385000+00:00,3,0,0
4252,425809137285333012,2018-03-21 00:13:29.480000+00:00,23,0,0
4253,425485431740563456,2018-03-20 02:47:12.064000+00:00,34,2,0
4254,425454721231486997,2018-03-20 00:45:10.108000+00:00,36,1,0
4255,425443259708604426,2018-03-19 23:59:37.468000+00:00,25,0,0
4256,425274879609143297,2018-03-19 12:50:32.524000+00:00,2,0,0
4257,425135908556374016,2018-03-19 03:38:19.243000+00:00,35,1,0
4258,425055290979778560,2018-03-18 22:17:58.515000+00:00,9,0,0
4259,425055166962860032,2018-03-18 22:17:28.947000+00:00,3,0,0
4260,425043125728182302,2018-03-18 21:29:38.093000+00:00,6,0,0
4261,425043117645889537,2018-03-18 21:29:36.166000+00:00,3,0,1
4262,425038028537331713,2018-03-18 21:09:22.828000+00:00,13,0,1
4263,424849920734920706,2018-03-18 08:41:54.433000+00:00,12,0,0
4264,424849884491808789,2018-03-18 08:41:45.792000+00:00,9,0,0
4265,424687784679309324,2018-03-17 21:57:38.185000+00:00,3,0,0
4266,424634114780430356,2018-03-17 18:24:22.284000+00:00,67,4,0
4267,424036080002793504,2018-03-16 02:47:59.682000+00:00,49,4,0
4268,423733940948303894,2018-03-15 06:47:24.118000+00:00,3,0,0
4269,423714239803555842,2018-03-15 05:29:06.999000+00:00,4,0,0
4270,423693616561782794,2018-03-15 04:07:10.035000+00:00,2,0,0
4271,423330950311706634,2018-03-14 04:06:03.663000+00:00,43,3,0
4272,423269596280258563,2018-03-14 00:02:15.722000+00:00,3,0,1
4273,423013490588909568,2018-03-13 07:04:35.367000+00:00,1,0,0
4274,422953671391838210,2018-03-13 03:06:53.359000+00:00,12,0,0
4275,422953653805252618,2018-03-13 03:06:49.166000+00:00,4,0,0
4276,422748060570091531,2018-03-12 13:29:51.919000+00:00,3,0,0
4277,422604754607407121,2018-03-12 04:00:25.115000+00:00,16,0,0
4278,422604427598495745,2018-03-12 03:59:07.150000+00:00,7,0,0
4279,422604405435793410,2018-03-12 03:59:01.866000+00:00,3,0,0
4280,422344030962188298,2018-03-11 10:44:23.754000+00:00,7,0,0
4281,422343922254348291,2018-03-11 10:43:57.836000+00:00,4,0,0
4282,422333112517656578,2018-03-11 10:01:00.594000+00:00,5,0,0
4283,422314420505411584,2018-03-11 08:46:44.071000+00:00,13,0,0
4284,422314389459435520,2018-03-11 08:46:36.669000+00:00,28,1,0
4285,421584127909953538,2018-03-09 08:24:48.748000+00:00,4,0,0
4286,421466830968717322,2018-03-09 00:38:42.978000+00:00,29,0,0
4287,421466772219363338,2018-03-09 00:38:28.971000+00:00,3,0,0
4288,421466172584624130,2018-03-09 00:36:06.007000+00:00,6,0,0
4289,421466145875558401,2018-03-09 00:35:59.639000+00:00,36,0,0
4290,421466037930688513,2018-03-09 00:35:33.903000+00:00,44,0,0
4291,421465925141790730,2018-03-09 00:35:07.012000+00:00,9,0,0
4292,421465905705517059,2018-03-09 00:35:02.378000+00:00,2,0,0
4293,421465851997192192,2018-03-09 00:34:49.573000+00:00,40,1,0
4294,421130947556016128,2018-03-08 02:24:02.132000+00:00,4,0,0
4295,421086396053192735,2018-03-07 23:27:00.226000+00:00,2,0,0
4296,420753452730286080,2018-03-07 01:24:00.352000+00:00,5,0,0
4297,420080175770763264,2018-03-05 04:48:38.616000+00:00,20,0,0
4298,420080136574992394,2018-03-05 04:48:29.271000+00:00,43,3,0
4299,419978472409137153,2018-03-04 22:04:30.645000+00:00,9,0,0
4300,419978464473382922,2018-03-04 22:04:28.753000+00:00,3,0,0
4301,419929781568667658,2018-03-04 18:51:01.844000+00:00,45,0,0
4302,419929716561149952,2018-03-04 18:50:46.345000+00:00,3,0,1
4303,419918888122187778,2018-03-04 18:07:44.644000+00:00,11,0,0
4304,419393292027953163,2018-03-03 07:19:12.770000+00:00,3,0,1
4305,419392795854372875,2018-03-03 07:17:14.473000+00:00,3,0,1
4306,419392235826839552,2018-03-03 07:15:00.952000+00:00,3,0,1
4307,419318515665862656,2018-03-03 02:22:04.696000+00:00,34,0,0
4308,419033166704017408,2018-03-02 07:28:12.202000+00:00,28,1,0
4309,418612731260698624,2018-03-01 03:37:32.581000+00:00,43,3,0
4310,418590424316510208,2018-03-01 02:08:54.191000+00:00,6,0,0
4311,418407401155330048,2018-02-28 14:01:38.069000+00:00,13,0,0
4312,417172553648570391,2018-02-25 04:14:47.481000+00:00,9,0,0
4313,416475531014307840,2018-02-23 06:05:04.335000+00:00,3,0,0
4314,416475526639648778,2018-02-23 06:05:03.292000+00:00,3,0,0
4315,416095332821237770,2018-02-22 04:54:18.022000+00:00,53,1,0
4316,415735716597989376,2018-02-21 05:05:18.833000+00:00,4,0,0
4317,414880070415417344,2018-02-18 20:25:16.886000+00:00,5,0,0
4318,414859325849468938,2018-02-18 19:02:50.996000+00:00,3,0,0
4319,414749729507770378,2018-02-18 11:47:21.192000+00:00,19,0,0
4320,414749649350557707,2018-02-18 11:47:02.081000+00:00,19,0,0
4321,414740152959893504,2018-02-18 11:09:17.965000+00:00,9,0,0
4322,414739971262513152,2018-02-18 11:08:34.645000+00:00,3,0,1
4323,414739849015328789,2018-02-18 11:08:05.499000+00:00,3,0,1
4324,414739414506536960,2018-02-18 11:06:21.904000+00:00,3,0,1
4325,414739206922043414,2018-02-18 11:05:32.412000+00:00,3,0,1
4326,414738999207526400,2018-02-18 11:04:42.889000+00:00,3,0,1
4327,414738890277257225,2018-02-18 11:04:16.918000+00:00,3,0,1
4328,414738592993378304,2018-02-18 11:03:06.040000+00:00,3,0,1
4329,414738490614349825,2018-02-18 11:02:41.631000+00:00,3,0,1
4330,414735083023368195,2018-02-18 10:49:09.198000+00:00,1,0,0
4331,414734890454482944,2018-02-18 10:48:23.286000+00:00,3,0,1
4332,414730638189527041,2018-02-18 10:31:29.467000+00:00,13,0,0
4333,414730374791299072,2018-02-18 10:30:26.668000+00:00,34,2,0
4334,414730135502323713,2018-02-18 10:29:29.617000+00:00,34,2,0
4335,414729537926987796,2018-02-18 10:27:07.144000+00:00,34,1,0
4336,414729273207685121,2018-02-18 10:26:04.030000+00:00,5,0,0
4337,414729217717305344,2018-02-18 10:25:50.800000+00:00,33,1,0
4338,414729157386436620,2018-02-18 10:25:36.416000+00:00,34,1,0
4339,414728869522702346,2018-02-18 10:24:27.784000+00:00,34,1,0
4340,414728267862507540,2018-02-18 10:22:04.337000+00:00,34,2,0
4341,414728008008466443,2018-02-18 10:21:02.383000+00:00,35,1,0
4342,414726837814558731,2018-02-18 10:16:23.387000+00:00,3,0,1
4343,414725436157984781,2018-02-18 10:10:49.206000+00:00,3,0,1
4344,414725201734139905,2018-02-18 10:09:53.315000+00:00,3,0,1
4345,414724874653794304,2018-02-18 10:08:35.333000+00:00,3,0,1
4346,414723096709431297,2018-02-18 10:01:31.438000+00:00,16,0,0
4347,414722958104330240,2018-02-18 10:00:58.392000+00:00,3,0,1
4348,414722699848318997,2018-02-18 09:59:56.819000+00:00,3,0,1
4349,414722533611274251,2018-02-18 09:59:17.185000+00:00,11,0,0
4350,414722449360551938,2018-02-18 09:58:57.098000+00:00,5,0,0
4351,414722424974868490,2018-02-18 09:58:51.284000+00:00,4,0,0
4352,414722415747399680,2018-02-18 09:58:49.084000+00:00,3,0,0
4353,414722408696643585,2018-02-18 09:58:47.403000+00:00,3,0,0
4354,414721545416605697,2018-02-18 09:55:21.581000+00:00,3,0,1
4355,414721399735844894,2018-02-18 09:54:46.848000+00:00,5,0,0
4356,414721364100907008,2018-02-18 09:54:38.352000+00:00,3,0,1
4357,414721342873534464,2018-02-18 09:54:33.291000+00:00,12,0,0
4358,414720981462941697,2018-02-18 09:53:07.124000+00:00,3,0,1
4359,414720963846864896,2018-02-18 09:53:02.924000+00:00,3,0,1
4360,414720946583371777,2018-02-18 09:52:58.808000+00:00,3,0,1
4361,414720910981857280,2018-02-18 09:52:50.320000+00:00,3,0,1
4362,414720842392666114,2018-02-18 09:52:33.967000+00:00,3,0,1
4363,414720776172994567,2018-02-18 09:52:18.179000+00:00,3,0,1
4364,414720081810161665,2018-02-18 09:49:32.630000+00:00,9,0,0
4365,414718939088551936,2018-02-18 09:45:00.184000+00:00,5,0,0
4366,414718473525264385,2018-02-18 09:43:09.185000+00:00,10,0,0
4367,414718440260108308,2018-02-18 09:43:01.254000+00:00,12,0,0
4368,414718295434985472,2018-02-18 09:42:26.725000+00:00,3,0,0
4369,414718283221303296,2018-02-18 09:42:23.813000+00:00,5,0,0
4370,414718219513757696,2018-02-18 09:42:08.624000+00:00,10,0,0
4371,414718164199407626,2018-02-18 09:41:55.436000+00:00,3,0,0
4372,414718061006815232,2018-02-18 09:41:30.833000+00:00,9,0,0
4373,414717961170059275,2018-02-18 09:41:07.030000+00:00,10,0,0
4374,414717592801116160,2018-02-18 09:39:39.204000+00:00,3,0,1
4375,414717282804039690,2018-02-18 09:38:25.295000+00:00,20,0,0
4376,414717063878148096,2018-02-18 09:37:33.099000+00:00,11,0,0
4377,414716922010140682,2018-02-18 09:36:59.275000+00:00,3,0,1
4378,414716889919651863,2018-02-18 09:36:51.624000+00:00,3,0,1
4379,414716793714901007,2018-02-18 09:36:28.687000+00:00,5,0,0
4380,414716576869253121,2018-02-18 09:35:36.987000+00:00,3,0,1
4381,414716372241743873,2018-02-18 09:34:48.200000+00:00,31,0,0
4382,414716257061961728,2018-02-18 09:34:20.739000+00:00,3,0,1
4383,414716218214318090,2018-02-18 09:34:11.477000+00:00,3,0,1
4384,414716161629093892,2018-02-18 09:33:57.986000+00:00,4,0,0
4385,414716136421195777,2018-02-18 09:33:51.976000+00:00,3,0,0
4386,414715898092322817,2018-02-18 09:32:55.154000+00:00,3,0,1
4387,414715803980529664,2018-02-18 09:32:32.716000+00:00,3,0,1
4388,414714782088691713,2018-02-18 09:28:29.078000+00:00,3,0,1
4389,414713930833723393,2018-02-18 09:25:06.123000+00:00,3,0,1
4390,414713835824349195,2018-02-18 09:24:43.471000+00:00,20,0,0
4391,414713672016068618,2018-02-18 09:24:04.416000+00:00,3,0,1
4392,414713000432238593,2018-02-18 09:21:24.298000+00:00,4,0,0
4393,414712681035988992,2018-02-18 09:20:08.148000+00:00,3,0,1
4394,414712029543137281,2018-02-18 09:17:32.820000+00:00,3,0,1
4395,414679740788637696,2018-02-18 07:09:14.581000+00:00,28,1,0
4396,414631120383115265,2018-02-18 03:56:02.573000+00:00,13,0,0
4397,414598406334447617,2018-02-18 01:46:02.936000+00:00,49,4,0
4398,414265521287200768,2018-02-17 03:43:16.956000+00:00,34,2,0
4399,414264734335107073,2018-02-17 03:40:09.332000+00:00,34,2,0
4400,414253069547601921,2018-02-17 02:53:48.230000+00:00,34,1,0
4401,414252846142193664,2018-02-17 02:52:54.966000+00:00,34,2,0
4402,414248335445327876,2018-02-17 02:34:59.532000+00:00,18,0,0
4403,414229347277471745,2018-02-17 01:19:32.400000+00:00,34,2,0
4404,414162758049726484,2018-02-16 20:54:56.291000+00:00,3,0,0
4405,414162748130459648,2018-02-16 20:54:53.926000+00:00,10,1,0
4406,414162667415273472,2018-02-16 20:54:34.682000+00:00,2,0,0
4407,414162548217085962,2018-02-16 20:54:06.263000+00:00,11,1,0
4408,414162442357047316,2018-02-16 20:53:41.024000+00:00,16,0,0
4409,414162417099079680,2018-02-16 20:53:35.002000+00:00,4,0,0
4410,414161402945601557,2018-02-16 20:49:33.209000+00:00,4,0,0
4411,413955638121594880,2018-02-16 07:11:55.052000+00:00,34,2,0
4412,413954056902541332,2018-02-16 07:05:38.060000+00:00,34,2,0
4413,413193190280134660,2018-02-14 04:42:13.321000+00:00,3,0,0
4414,412542229375090689,2018-02-12 09:35:32.147000+00:00,2,0,0
4415,412501683181191169,2018-02-12 06:54:25.181000+00:00,3,0,1
4416,412501582912028673,2018-02-12 06:54:01.275000+00:00,3,0,1
4417,412185699639361536,2018-02-11 09:58:48.834000+00:00,7,0,0
4418,412184582406799360,2018-02-11 09:54:22.465000+00:00,3,0,0
4419,412184423367442443,2018-02-11 09:53:44.547000+00:00,34,1,0
4420,412184127018762252,2018-02-11 09:52:33.892000+00:00,35,1,0
4421,412183998819729430,2018-02-11 09:52:03.327000+00:00,34,2,0
4422,412170504812756993,2018-02-11 08:58:26.105000+00:00,3,0,1
4423,412144147693043712,2018-02-11 07:13:42.078000+00:00,34,2,0
4424,412143431020969994,2018-02-11 07:10:51.210000+00:00,34,2,0
4425,412143129958023178,2018-02-11 07:09:39.431000+00:00,34,1,0
4426,412141721560809473,2018-02-11 07:04:03.643000+00:00,34,2,0
4427,412141386746298377,2018-02-11 07:02:43.817000+00:00,34,1,0
4428,412141286901022742,2018-02-11 07:02:20.012000+00:00,5,0,0
4429,412141184480444417,2018-02-11 07:01:55.593000+00:00,35,1,0
4430,412141126938787840,2018-02-11 07:01:41.874000+00:00,28,1,0
4431,412071512649105418,2018-02-11 02:25:04.534000+00:00,19,0,0
4432,412071487860637706,2018-02-11 02:24:58.624000+00:00,5,0,0
4433,412030633838379008,2018-02-10 23:42:38.266000+00:00,49,4,0
4434,410979317925937154,2018-02-08 02:05:05.020000+00:00,30,0,0
4435,410978166010544139,2018-02-08 02:00:30.382000+00:00,4,0,0
4436,410691538260066304,2018-02-07 07:01:33.001000+00:00,21,0,1
4437,410691384513789952,2018-02-07 07:00:56.345000+00:00,7,0,0
4438,409952702274076672,2018-02-05 06:05:40.775000+00:00,49,4,0
4439,409940620690456576,2018-02-05 05:17:40.301000+00:00,43,3,0
4440,409234200508628992,2018-02-03 06:30:36.605000+00:00,5,0,0
4441,409180180465319947,2018-02-03 02:55:57.223000+00:00,36,2,0
4442,408444591747104768,2018-02-01 02:12:59.206000+00:00,3,0,0
4443,408127369782493186,2018-01-31 05:12:27.596000+00:00,3,0,1
4444,408127346365825035,2018-01-31 05:12:22.013000+00:00,3,0,1
4445,408083822283063297,2018-01-31 02:19:25.063000+00:00,5,0,0
4446,408083815454736396,2018-01-31 02:19:23.435000+00:00,5,0,0
4447,407021596818276364,2018-01-28 03:58:30.777000+00:00,5,0,0
4448,406665918794563587,2018-01-27 04:25:10.528000+00:00,3,0,0
4449,406269097891069954,2018-01-26 02:08:21.052000+00:00,1,0,0
4450,403776846300184576,2018-01-19 05:05:01.969000+00:00,4,0,0
4451,403776840180695041,2018-01-19 05:05:00.510000+00:00,4,0,0
4452,403374996044513280,2018-01-18 02:28:13.402000+00:00,3,0,0
4453,403040625768792065,2018-01-17 04:19:33.316000+00:00,5,0,0
4454,402722178128281601,2018-01-16 07:14:09.482000+00:00,12,0,0
4455,402722137372098572,2018-01-16 07:13:59.765000+00:00,3,0,1
4456,402649542601736192,2018-01-16 02:25:31.823000+00:00,4,0,0
4457,402392547789373450,2018-01-15 09:24:19.485000+00:00,1,0,0
4458,402352173591035904,2018-01-15 06:43:53.526000+00:00,3,0,1
4459,402352128368050176,2018-01-15 06:43:42.744000+00:00,3,0,1
4460,402351895928111105,2018-01-15 06:42:47.326000+00:00,3,0,1
4461,402351240950054922,2018-01-15 06:40:11.167000+00:00,3,0,1
4462,402255829031452672,2018-01-15 00:21:03.193000+00:00,3,0,1
4463,400841455524118528,2018-01-11 02:40:50.271000+00:00,3,0,0
4464,400127959400316938,2018-01-09 03:25:39.539000+00:00,34,2,0
4465,399999515299545094,2018-01-08 18:55:16.079000+00:00,3,0,0
4466,399817311609159690,2018-01-08 06:51:15.334000+00:00,3,0,1
4467,399645404905603094,2018-01-07 19:28:09.582000+00:00,43,3,0
4468,399499217875238913,2018-01-07 09:47:15.878000+00:00,34,2,0
4469,399497396100268042,2018-01-07 09:40:01.533000+00:00,3,0,1
4470,399497205247115264,2018-01-07 09:39:16.030000+00:00,3,0,1
4471,399437448926593024,2018-01-07 05:41:49.013000+00:00,3,0,0
4472,399359519517310977,2018-01-07 00:32:09.194000+00:00,13,0,0
4473,399359503805448196,2018-01-07 00:32:05.448000+00:00,12,0,0
4474,399300541294968834,2018-01-06 20:37:47.690000+00:00,1,0,0
4475,399151347707936770,2018-01-06 10:44:57.167000+00:00,4,0,0
4476,399151336609939458,2018-01-06 10:44:54.521000+00:00,4,0,0
4477,399111882289709057,2018-01-06 08:08:07.878000+00:00,6,0,0
4478,399000781774389251,2018-01-06 00:46:39.451000+00:00,10,0,0
4479,398986696697446410,2018-01-05 23:50:41.307000+00:00,27,0,0
4480,398986655089950721,2018-01-05 23:50:31.387000+00:00,20,0,0
4481,398967164163457044,2018-01-05 22:33:04.388000+00:00,21,0,0
4482,398967129216516107,2018-01-05 22:32:56.056000+00:00,4,0,0
4483,398953799370145793,2018-01-05 21:39:57.973000+00:00,12,0,0
4484,398889300638302208,2018-01-05 17:23:40.277000+00:00,74,0,0
4485,398713963824676865,2018-01-05 05:46:56.723000+00:00,11,0,0
4486,398713949320904704,2018-01-05 05:46:53.265000+00:00,3,0,0
4487,398401765197873185,2018-01-04 09:06:22.770000+00:00,3,0,1
4488,398401680653287424,2018-01-04 09:06:02.613000+00:00,3,0,1
4489,398400562976129024,2018-01-04 09:01:36.138000+00:00,3,0,0
4490,398400556860833802,2018-01-04 09:01:34.680000+00:00,2,0,0
4491,398400552381186049,2018-01-04 09:01:33.612000+00:00,6,0,0
